867,127,'F',11466.45,'1993-11-16 00:00:00','3-MEDIUM','Clerk#000000877',0,'regular, unusual theodolites according to the daringly pending'
868,518,'F',172557.80,'1992-06-09 00:00:00','4-NOT SPECIFIED','Clerk#000000782',0,'doggedly final theodolites wake furiously qui'
869,674,'O',72058.22,'1997-01-12 00:00:00','2-HIGH','Clerk#000000245',0,'ironic, regular requests sleep alongside of the regularly regular p'
870,161,'F',51422.66,'1993-06-20 00:00:00','4-NOT SPECIFIED','Clerk#000000123',0,'special, ironic asymptotes'
871,73,'O',250010.22,'1995-11-15 00:00:00','5-LOW','Clerk#000000882',0,'regular deposits across the requests haggle quickly carefully regular somas. b'
896,10,'F',254371.33,'1993-03-09 00:00:00','1-URGENT','Clerk#000000187',0,'furiously ironic instructions lose quickly. ironic foxes cajole slyly. iron'
897,245,'P',89391.81,'1995-03-20 00:00:00','1-URGENT','Clerk#000000316',0,'evenly regular asymptotes above the slyly final packages haggle a'
898,268,'F',164278.19,'1993-06-03 00:00:00','2-HIGH','Clerk#000000611',0,'even packages integrate unusual requests. careful attainments sleep'
899,544,'O',171013.71,'1998-04-08 00:00:00','5-LOW','Clerk#000000575',0,'unusual, even pinto beans wake slyly along the'
900,230,'F',184771.51,'1994-10-01 00:00:00','4-NOT SPECIFIED','Clerk#000000060',0,'unusual, final depths cajole car'
901,58,'O',92584.07,'1998-07-21 00:00:00','4-NOT SPECIFIED','Clerk#000000929',0,'carefully even excuses cajole furiously blithely bold requests. blithely regul'
902,43,'F',58689.51,'1994-07-27 00:00:00','4-NOT SPECIFIED','Clerk#000000811',0,'ironic deposits print above the bold deposits. slow, ironic frays cajole. pe'
903,55,'O',128789.14,'1995-07-07 00:00:00','4-NOT SPECIFIED','Clerk#000000793',0,'ironic frays x-ray slyly alongside of the furiously regular platelet'
928,329,'F',298019.62,'1995-03-02 00:00:00','5-LOW','Clerk#000000450',0,'fluffily pending requests boo'
929,415,'F',167530.79,'1992-10-02 00:00:00','2-HIGH','Clerk#000000160',0,'deposits sleep furiously fluffily pending foxes. ironic, silent accounts'
930,655,'F',278434.91,'1994-12-17 00:00:00','1-URGENT','Clerk#000000004',0,'quickly regular foxes after the silent, pending pinto beans cajole blit'
931,515,'F',163884.07,'1992-12-07 00:00:00','1-URGENT','Clerk#000000881',0,'final deposits cajole slyly slyly ironic deposits. regu'
932,202,'O',47700.16,'1997-05-16 00:00:00','2-HIGH','Clerk#000000218',0,'dependencies detect even requests. regular dependencies s'
933,478,'F',86953.15,'1992-08-05 00:00:00','4-NOT SPECIFIED','Clerk#000000752',0,'fluffily ironic instructions cajole quickly along the fu'
934,257,'O',25201.99,'1996-07-03 00:00:00','1-URGENT','Clerk#000000229',0,'furious excuses across the fin'
935,247,'O',127659.44,'1997-09-24 00:00:00','5-LOW','Clerk#000000180',0,'ideas are. furiously ironic ideas are regularl'
960,175,'F',99689.03,'1994-09-21 00:00:00','3-MEDIUM','Clerk#000000120',0,'blithely final requests use. blithely dogged packages sleep across '
961,277,'P',213843.90,'1995-06-04 00:00:00','4-NOT SPECIFIED','Clerk#000000720',0,'fluffily unusual foxes cajole blithely spe'
962,178,'F',126488.37,'1994-05-06 00:00:00','5-LOW','Clerk#000000463',0,'bold, blithe requests grow. carefully silent pearls affix furiously'
963,127,'F',76519.29,'1994-05-26 00:00:00','3-MEDIUM','Clerk#000000497',0,'fluffily unusual accounts sleep. accounts engage. quickly final requ'
964,376,'O',182397.10,'1995-05-20 00:00:00','3-MEDIUM','Clerk#000000657',0,'blithely enticing courts'
965,343,'P',52005.15,'1995-05-15 00:00:00','5-LOW','Clerk#000000218',0,'unusual, even packages play besides the regular ideas. sl'
966,67,'O',157615.91,'1998-04-30 00:00:00','2-HIGH','Clerk#000000239',0,'carefully ironic the'
967,550,'F',247252.84,'1992-06-21 00:00:00','3-MEDIUM','Clerk#000000167',0,'fluffily pending platelets nag slyly after the carefully speci'
992,269,'O',170615.79,'1997-11-11 00:00:00','3-MEDIUM','Clerk#000000875',0,'quickly silent platelets sleep. depo'
993,397,'O',292635.22,'1995-09-10 00:00:00','3-MEDIUM','Clerk#000000894',0,'accounts are quickly. f'
994,7,'F',55183.77,'1994-04-20 00:00:00','5-LOW','Clerk#000000497',0,'ironic, dogged ideas haggle slyly ironic requests. requests sleep. unusual, bo'
995,580,'P',198687.75,'1995-05-31 00:00:00','3-MEDIUM','Clerk#000000439',0,'quietly regular depend'
996,355,'O',77940.62,'1997-12-29 00:00:00','1-URGENT','Clerk#000000497',0,'bold, final platelets haggle carefully. theodolites alongside of the ironi'
997,544,'O',38009.57,'1997-05-19 00:00:00','2-HIGH','Clerk#000000651',0,'furiously express deposits wake furiously against the express theodolit'
998,160,'F',88754.07,'1994-11-26 00:00:00','4-NOT SPECIFIED','Clerk#000000956',0,'slyly special deposits across the f'
999,301,'F',219522.35,'1993-09-05 00:00:00','5-LOW','Clerk#000000464',0,'furiously final theodolites sleep blithely above '
1024,19,'O',251521.17,'1997-12-23 00:00:00','5-LOW','Clerk#000000903',0,'carefully careful warhorses sleep slyly: carefull'
1025,514,'F',111915.66,'1995-05-05 00:00:00','2-HIGH','Clerk#000000376',0,'quickly final deposits are q'
1026,356,'O',42257.88,'1997-06-04 00:00:00','5-LOW','Clerk#000000223',0,'regular packages wake quickly final accounts. furiously '
1027,640,'F',170627.89,'1992-06-03 00:00:00','3-MEDIUM','Clerk#000000241',0,'fluffily silent instructions wake furiously '
1028,343,'F',188197.17,'1994-01-01 00:00:00','2-HIGH','Clerk#000000131',0,'unusual deposits after the deposits cajole furi'
1029,644,'F',72349.99,'1994-06-21 00:00:00','2-HIGH','Clerk#000000700',0,'quickly even platelets ought to ca'
1030,670,'F',20704.63,'1994-06-15 00:00:00','5-LOW','Clerk#000000422',0,'slyly regular deposits cajole theodolites'
1031,19,'F',205475.13,'1994-09-01 00:00:00','3-MEDIUM','Clerk#000000448',0,'furiously unusual accounts may cajole quickly among the e'
1056,139,'F',56687.64,'1995-02-11 00:00:00','1-URGENT','Clerk#000000125',0,'furiously ironic packages cajole qu'
1057,380,'F',163877.16,'1992-02-20 00:00:00','1-URGENT','Clerk#000000124',0,'furiously even packages about the bold, permanent accounts slee'
1058,265,'F',118655.59,'1993-04-26 00:00:00','3-MEDIUM','Clerk#000000373',0,'decoys are blithely slyly ironic requests. regular, regular foxes'
1059,634,'F',301471.09,'1994-02-27 00:00:00','1-URGENT','Clerk#000000104',0,'express deposits sublate regular warhorses. furiously even orbits haggle b'
1060,700,'F',167397.83,'1993-02-21 00:00:00','3-MEDIUM','Clerk#000000989',0,'carefully regular requests affix blithely. blithely ironic '
1061,514,'O',252313.25,'1998-05-15 00:00:00','5-LOW','Clerk#000000576',0,'pending accounts after the even, final d'
1062,526,'O',60704.87,'1997-01-15 00:00:00','1-URGENT','Clerk#000000152',0,'final, ironic packages wake sly'
1063,185,'F',57198.92,'1994-04-02 00:00:00','2-HIGH','Clerk#000000024',0,'even pinto beans are ruthless, special accounts. '
1088,736,'F',66105.53,'1992-05-21 00:00:00','5-LOW','Clerk#000000347',0,'silent ideas use blithely alongside of the carefully ironic requests. blith'
1089,241,'O',141164.63,'1996-05-04 00:00:00','4-NOT SPECIFIED','Clerk#000000226',0,'deposits thrash blithely. final theodolites according '
1090,86,'O',45904.07,'1997-11-15 00:00:00','2-HIGH','Clerk#000000300',0,'asymptotes impress furious'
1091,415,'O',41486.78,'1996-08-27 00:00:00','1-URGENT','Clerk#000000549',0,'ironic dependencies doze b'
1092,616,'P',140587.06,'1995-03-04 00:00:00','3-MEDIUM','Clerk#000000006',0,'regular ideas cajole bold accounts. furiously even notornis sl'
1093,505,'O',115203.60,'1997-07-31 00:00:00','4-NOT SPECIFIED','Clerk#000000159',0,'theodolites are slyly pending requests. slyly blithe packages ar'
1094,719,'O',13073.80,'1997-12-24 00:00:00','3-MEDIUM','Clerk#000000570',0,'bold requests above the deposits wake quickly accord'
1095,718,'O',275467.85,'1995-08-22 00:00:00','3-MEDIUM','Clerk#000000709',0,'blithely regular foxes h'
1120,697,'O',132097.50,'1997-11-07 00:00:00','3-MEDIUM','Clerk#000000319',0,'regular, final packages breach carefully. dogged'
1121,142,'O',366770.05,'1997-01-13 00:00:00','3-MEDIUM','Clerk#000000541',0,'slyly even ideas use against the slyly unusual dependencies: speci'
1122,598,'O',257651.05,'1997-01-10 00:00:00','1-URGENT','Clerk#000000083',0,'unusual dolphins use blithely against th'
1123,358,'O',138847.51,'1996-08-03 00:00:00','3-MEDIUM','Clerk#000000929',0,'furiously final instructions use furiously ironic req'
1124,398,'O',174695.40,'1998-07-30 00:00:00','5-LOW','Clerk#000000326',0,'fluffily regular deposits affi'
1125,121,'F',117835.31,'1994-10-27 00:00:00','2-HIGH','Clerk#000000510',0,'furiously final dependencies are about the regular, final pinto beans. even t'
1126,718,'O',75528.10,'1998-01-28 00:00:00','4-NOT SPECIFIED','Clerk#000000928',0,'carefully regular dependencies above t'
1127,289,'O',132289.96,'1995-09-19 00:00:00','4-NOT SPECIFIED','Clerk#000000397',0,'quickly ironic packages doubt furiousl'
1152,245,'F',63882.13,'1994-08-14 00:00:00','4-NOT SPECIFIED','Clerk#000000496',0,'accounts use furiously against the busily final deposits. '
1153,598,'O',326551.96,'1996-04-18 00:00:00','5-LOW','Clerk#000000059',0,'blithely even deposits sleep quickly. blithel'
1154,176,'F',281456.86,'1992-02-15 00:00:00','1-URGENT','Clerk#000000268',0,'silent, ironic dependencies wake carefully pending deposits. fur'
1155,749,'O',178182.84,'1997-10-06 00:00:00','2-HIGH','Clerk#000000164',0,'quickly unusual platelets are. ironi'
1156,659,'O',306753.35,'1996-10-19 00:00:00','1-URGENT','Clerk#000000200',0,'slyly sly deposits at the asymptotes kindle blithely th'
1157,484,'O',114238.23,'1998-01-14 00:00:00','4-NOT SPECIFIED','Clerk#000000207',0,'furiously idle pinto beans are slyly. carefully regular '
1158,707,'O',47494.23,'1996-06-30 00:00:00','2-HIGH','Clerk#000000549',0,'final ideas poach. final, ironic foxes sleep caref'
1159,343,'F',78693.51,'1992-09-18 00:00:00','3-MEDIUM','Clerk#000000992',0,'furiously regular ideas after the furiously regular sentiments do'
1184,443,'O',52945.93,'1997-10-26 00:00:00','5-LOW','Clerk#000000777',0,'furiously bold deposits cajole carefully dolphins. furiously'
1185,368,'F',62008.53,'1992-08-24 00:00:00','5-LOW','Clerk#000000344',0,'blithely unusual realms pr'
1186,295,'O',105447.23,'1996-08-15 00:00:00','4-NOT SPECIFIED','Clerk#000000798',0,'final, careful deposits cajole blithely? caref'
1187,670,'F',127170.87,'1992-11-20 00:00:00','3-MEDIUM','Clerk#000000047',0,'ironic instructions about the enticingly slow request'
1188,100,'O',88310.17,'1996-04-11 00:00:00','2-HIGH','Clerk#000000256',0,'slyly even ideas wake furiously furiously final foxes? blithely final i'
1189,223,'F',92768.70,'1994-04-09 00:00:00','1-URGENT','Clerk#000000243',0,'carefully even instructions'
1190,61,'O',41621.57,'1997-03-16 00:00:00','5-LOW','Clerk#000000575',0,'furiously bold requests boost carefully along the exp'
1191,553,'O',34449.95,'1995-11-07 00:00:00','3-MEDIUM','Clerk#000000011',0,'ideas after the depen'
1216,610,'F',87218.34,'1992-12-07 00:00:00','5-LOW','Clerk#000000918',0,'ironic theodolites '
1217,32,'F',51066.02,'1992-04-26 00:00:00','4-NOT SPECIFIED','Clerk#000000538',0,'regular, even courts need to boost:'
1218,43,'F',132747.85,'1994-06-20 00:00:00','4-NOT SPECIFIED','Clerk#000000994',0,'slyly even requests are slyly. blithely '
1219,136,'O',15316.75,'1995-10-05 00:00:00','3-MEDIUM','Clerk#000000800',0,'slyly bold deposits cajole pending foxes. bold, special requests about the exp'
1220,244,'O',167353.81,'1996-08-29 00:00:00','1-URGENT','Clerk#000000712',0,'regular deposits cajole carefully deposits. blithely'
1221,67,'F',166927.83,'1992-04-19 00:00:00','4-NOT SPECIFIED','Clerk#000000852',0,'bold requests maintain. final orbits among the blithely regular pinto beans '
1222,49,'F',58715.52,'1993-02-05 00:00:00','3-MEDIUM','Clerk#000000811',0,'regular, bold pinto beans are quickly pending waters. carefully regul'
1223,46,'O',37356.45,'1996-05-25 00:00:00','4-NOT SPECIFIED','Clerk#000000238',0,'requests boost slyly '
1248,236,'F',315926.25,'1992-01-02 00:00:00','1-URGENT','Clerk#000000890',0,'deposits are. slyly express asympt'
1249,749,'F',57001.43,'1994-01-05 00:00:00','1-URGENT','Clerk#000000095',0,'accounts nag blithely. furiously ironic ideas impress. requests ha'
1250,181,'F',12964.86,'1992-09-29 00:00:00','4-NOT SPECIFIED','Clerk#000000652',0,'quietly regular deposits wake fluffily. regular requests'
1251,190,'O',139136.66,'1997-10-30 00:00:00','1-URGENT','Clerk#000000276',0,'furiously regular deposits haggle according to the express '
1252,749,'O',125091.16,'1997-08-04 00:00:00','5-LOW','Clerk#000000348',0,'quickly ironic instructions cajole carefu'
1253,574,'F',136171.29,'1993-01-26 00:00:00','1-URGENT','Clerk#000000775',0,'requests haggle carefully along the carefu'
1254,349,'O',155727.64,'1995-12-22 00:00:00','1-URGENT','Clerk#000000607',0,'packages about the s'
1255,610,'F',106774.87,'1994-05-30 00:00:00','4-NOT SPECIFIED','Clerk#000000798',0,'carefully bold theodolites haggle against the special requ'
1280,478,'F',124457.34,'1993-01-11 00:00:00','5-LOW','Clerk#000000160',0,'silently express asymptotes cajole? quickly fin'
1281,307,'F',230354.28,'1994-12-11 00:00:00','1-URGENT','Clerk#000000430',0,'quickly final deposits sleep slyly pinto beans. furiously sil'
1282,580,'F',80678.60,'1992-02-29 00:00:00','4-NOT SPECIFIED','Clerk#000000168',0,'carefully final accounts sleep blithe'
1283,583,'O',298502.90,'1996-08-30 00:00:00','4-NOT SPECIFIED','Clerk#000000260',0,'final, final accounts affix furiously special accounts. blithely'
1284,670,'O',163608.60,'1996-01-07 00:00:00','2-HIGH','Clerk#000000492',0,'ironic dugouts breach carefully quickly unus'
1285,52,'F',209014.91,'1992-06-01 00:00:00','1-URGENT','Clerk#000000423',0,'final packages haggle permanently. accounts affix above the r'
1286,544,'F',318695.02,'1993-05-14 00:00:00','4-NOT SPECIFIED','Clerk#000000939',0,'slyly ironic deposits haggle'
1287,88,'F',177672.71,'1994-07-05 00:00:00','2-HIGH','Clerk#000000288',0,'furiously unusual dinos use furiously ca'
1312,556,'F',89261.44,'1994-05-19 00:00:00','3-MEDIUM','Clerk#000000538',0,'even notornis cajole. furiously ev'
1313,739,'F',56642.29,'1994-09-13 00:00:00','1-URGENT','Clerk#000000774',0,'furiously ruthless theodolites cajole slyly-- blithely final accounts sleep '
1314,712,'F',79341.29,'1994-05-13 00:00:00','3-MEDIUM','Clerk#000000485',0,'pinto beans boost furiously '
1315,109,'O',183038.88,'1998-03-22 00:00:00','5-LOW','Clerk#000000840',0,'final packages nag across the carefully ironic theodolites. carefully regular '
1316,80,'F',232007.69,'1993-12-03 00:00:00','1-URGENT','Clerk#000000857',0,'special, final depths above the platelets wake fluffily fur'
1317,496,'P',213306.84,'1995-05-19 00:00:00','2-HIGH','Clerk#000000373',0,'carefully enticing packages nag quickly inside the slyly ironic ideas. even'
1318,640,'O',113596.99,'1998-06-27 00:00:00','3-MEDIUM','Clerk#000000581',0,'carefully final packages affix slyly. carefully'
1319,157,'O',37965.23,'1996-09-27 00:00:00','2-HIGH','Clerk#000000257',0,'packages wake carefully before'
1344,85,'F',71983.12,'1992-04-16 00:00:00','5-LOW','Clerk#000000178',0,'slyly regular accounts affix furiously abov'
1345,472,'F',155305.64,'1992-10-28 00:00:00','5-LOW','Clerk#000000447',0,'regular deposits on the final depo'
1346,374,'F',245189.83,'1992-06-18 00:00:00','2-HIGH','Clerk#000000374',0,'ironic, final platelets cajole furiously dep'
1347,202,'O',253601.81,'1997-06-20 00:00:00','5-LOW','Clerk#000000977',0,'carefully bold deposits wake! bold requests sleep. furiously express t'
1348,88,'O',134310.59,'1998-04-18 00:00:00','5-LOW','Clerk#000000206',0,'special instructions haggle after the blithely specia'
1349,319,'O',68067.08,'1997-10-26 00:00:00','1-URGENT','Clerk#000000543',0,'carefully even deposits breach carefully. '
1350,254,'F',59255.44,'1993-08-24 00:00:00','1-URGENT','Clerk#000000635',0,'quiet, quick packages haggle deposits. r'
1351,530,'O',35133.22,'1998-04-20 00:00:00','1-URGENT','Clerk#000000012',0,'carefully final ideas haggle. ironic foxes around the regular, brave accoun'
1376,232,'O',39120.25,'1997-05-04 00:00:00','4-NOT SPECIFIED','Clerk#000000730',0,'ironic gifts are quickly furiously re'
1377,100,'O',152423.39,'1998-04-24 00:00:00','4-NOT SPECIFIED','Clerk#000000625',0,'pinto beans poach furiously sl'
1378,98,'O',192520.67,'1996-03-09 00:00:00','4-NOT SPECIFIED','Clerk#000000705',0,'quiet requests according to the slyly spec'
1379,322,'O',112979.29,'1998-05-25 00:00:00','5-LOW','Clerk#000000861',0,'platelets haggle ac'
1380,682,'O',133970.77,'1996-07-07 00:00:00','3-MEDIUM','Clerk#000000969',0,'quickly brave pinto beans above the idea'
1381,632,'O',85553.00,'1998-05-25 00:00:00','3-MEDIUM','Clerk#000000107',0,'special accounts along the even deposits sleep even ideas. quickly ironic wat'
1382,662,'F',261757.15,'1993-08-17 00:00:00','5-LOW','Clerk#000000241',0,'blithely express dependenci'
1383,598,'F',57362.37,'1993-04-27 00:00:00','2-HIGH','Clerk#000000785',0,'asymptotes after the even pinto beans cajole express accounts. slyly fina'
1408,271,'O',278309.80,'1997-12-26 00:00:00','4-NOT SPECIFIED','Clerk#000000942',0,'ironic deposits sleep slowly. blithely '
1409,715,'F',100432.26,'1992-12-31 00:00:00','4-NOT SPECIFIED','Clerk#000000065',0,'quickly special somas haggle requests. '
1410,562,'O',171303.39,'1997-04-12 00:00:00','5-LOW','Clerk#000000123',0,'instructions about the blithely express theodolites wake ironically'
1411,473,'F',199545.96,'1994-12-21 00:00:00','2-HIGH','Clerk#000000566',0,'slyly special packages sleep. furiously express deposits nod qui'
1412,265,'F',112806.55,'1993-03-13 00:00:00','4-NOT SPECIFIED','Clerk#000000083',0,'carefully even pains boost slyly against the eve'
1413,454,'O',120870.30,'1997-06-14 00:00:00','3-MEDIUM','Clerk#000000342',0,'quickly special deposits poach ironically about the quickly final pinto beans'
1414,382,'O',45205.21,'1995-08-16 00:00:00','1-URGENT','Clerk#000000883',0,'pending pinto beans against the sp'
1415,394,'F',38604.39,'1994-05-29 00:00:00','4-NOT SPECIFIED','Clerk#000000601',0,'quickly even asymptotes nag blithely. furiously spec'
1440,490,'O',73541.26,'1995-08-10 00:00:00','5-LOW','Clerk#000000956',0,'pending, silent deposits among the never even packages sleep slyly express dep'
1441,610,'O',222130.04,'1997-03-06 00:00:00','4-NOT SPECIFIED','Clerk#000000156',0,'special packages across the'
1442,553,'F',7876.49,'1994-07-05 00:00:00','4-NOT SPECIFIED','Clerk#000000935',0,'regular requests sleep fu'
1443,220,'O',51134.91,'1996-12-16 00:00:00','5-LOW','Clerk#000000185',0,'dinos are. slyly special realms kindle evenly'
1444,667,'F',281884.05,'1994-12-06 00:00:00','3-MEDIUM','Clerk#000000783',0,'pending packages cajole. slyly bold accounts atop the s'
1445,568,'F',221017.08,'1995-01-10 00:00:00','3-MEDIUM','Clerk#000000211',0,'ironic accounts haggle. quickly special ideas after the '
1446,202,'O',35867.32,'1998-02-16 00:00:00','5-LOW','Clerk#000000274',0,'deposits mold special deposits. furiously final frets integrate slyly regular'
1447,451,'F',166554.89,'1992-10-15 00:00:00','2-HIGH','Clerk#000000880',0,'bold, silent requests nag furiously above the fluffily final deposits.'
1472,749,'O',80391.64,'1996-10-06 00:00:00','5-LOW','Clerk#000000303',0,'accounts according to the ironic pinto beans lose carefully about the'
1473,463,'O',100555.45,'1997-03-17 00:00:00','3-MEDIUM','Clerk#000000960',0,'blithely bold accounts sleep furiously brav'
1474,346,'F',72720.16,'1995-01-09 00:00:00','1-URGENT','Clerk#000000438',0,'ironic deposits against the ironic packages are above the slyly unusua'
1475,25,'O',275255.04,'1997-11-12 00:00:00','2-HIGH','Clerk#000000972',0,'furiously final dolphin'
1476,724,'O',21260.99,'1996-06-27 00:00:00','2-HIGH','Clerk#000000673',0,'furiously pending requests affix slyly. expr'
1477,379,'O',325028.74,'1997-08-24 00:00:00','5-LOW','Clerk#000000612',0,'furiously pending requests boost furiously regular theodolites. slo'
1478,250,'O',23799.50,'1997-08-03 00:00:00','2-HIGH','Clerk#000000827',0,'carefully even asymptotes along the requests poach about the quickly fur'
1479,73,'O',49367.25,'1995-12-16 00:00:00','4-NOT SPECIFIED','Clerk#000000697',0,'accounts use after the final requests. furiously even foxes cajole furio'
1504,10,'F',123379.13,'1992-08-28 00:00:00','3-MEDIUM','Clerk#000000381',0,'slyly unusual ideas about the packages are'
1505,176,'F',82707.29,'1992-08-21 00:00:00','2-HIGH','Clerk#000000544',0,'thin pinto beans along the regular pinto beans nag carefully regul'
1506,731,'F',278889.61,'1992-09-21 00:00:00','3-MEDIUM','Clerk#000000620',0,'special deposits integrate slyly slyly pendin'
1507,604,'F',122410.88,'1993-10-14 00:00:00','3-MEDIUM','Clerk#000000305',0,'slyly final ideas wake carefully after th'
1508,508,'O',206804.42,'1998-04-10 00:00:00','5-LOW','Clerk#000000117',0,'quickly even deposits wake f'
1509,313,'F',245761.61,'1993-07-08 00:00:00','5-LOW','Clerk#000000770',0,'bold, express deposits wake. quickly pending pinto beans cajole car'
1510,262,'O',209396.18,'1996-09-17 00:00:00','5-LOW','Clerk#000000128',0,'quickly special packages might haggle. slyly ironic asympto'
1511,394,'O',78919.25,'1996-12-22 00:00:00','4-NOT SPECIFIED','Clerk#000000386',0,'slyly even instructions detect blithel'
1536,466,'O',8859.86,'1997-01-26 00:00:00','3-MEDIUM','Clerk#000000117',0,'express accounts print carefully '
1537,538,'F',146191.52,'1992-02-15 00:00:00','4-NOT SPECIFIED','Clerk#000000862',0,'furiously final accounts use! slyly regular req'
1538,145,'O',272083.21,'1995-06-18 00:00:00','4-NOT SPECIFIED','Clerk#000000258',0,'fluffily special dependencies grow. requests sleep '
1539,559,'F',60898.57,'1995-03-10 00:00:00','5-LOW','Clerk#000000840',0,'slyly final accounts alongside of the quickly regular accounts are at the r'
1540,71,'F',172877.29,'1992-08-05 00:00:00','2-HIGH','Clerk#000000927',0,'slyly regular dependencies alongside of'
1541,470,'P',58618.17,'1995-05-18 00:00:00','1-URGENT','Clerk#000000906',0,'blithely ironic dugouts according to the daring packages sleep daringly fin'
1542,715,'F',182943.08,'1993-09-15 00:00:00','3-MEDIUM','Clerk#000000435',0,'accounts use fluffi'
1543,253,'O',197048.84,'1997-02-20 00:00:00','1-URGENT','Clerk#000000398',0,'fluffily regular pinto bea'
1568,85,'O',90696.77,'1997-01-30 00:00:00','4-NOT SPECIFIED','Clerk#000000554',0,'slyly bold excuses detect care'
1569,518,'O',108031.74,'1998-04-02 00:00:00','5-LOW','Clerk#000000786',0,'slyly regular pinto beans sleep slyl'
1570,613,'O',57356.83,'1998-03-16 00:00:00','1-URGENT','Clerk#000000745',0,'ironic packages above the regular foxe'
1571,514,'F',194254.41,'1992-12-05 00:00:00','2-HIGH','Clerk#000000565',0,'carefully bold accounts haggle bli'
1572,52,'O',54812.21,'1996-02-24 00:00:00','2-HIGH','Clerk#000000994',0,'furiously even theodolites sleep regu'
1573,740,'F',127632.53,'1992-12-28 00:00:00','2-HIGH','Clerk#000000940',0,'quickly regular pinto beans cajole slyly fluffily fina'
1574,667,'O',248010.72,'1996-12-12 00:00:00','3-MEDIUM','Clerk#000000809',0,'slyly regular platelets are across the carefully pending dep'
1575,724,'O',258087.46,'1995-09-13 00:00:00','3-MEDIUM','Clerk#000000497',0,'blithely even accounts are slyly sly, final foxes. slyly sil'
1600,463,'F',178856.24,'1993-03-03 00:00:00','3-MEDIUM','Clerk#000000627',0,'blithely ironic packages among the blithely fin'
1601,262,'F',117696.89,'1994-08-27 00:00:00','5-LOW','Clerk#000000469',0,'packages dazzle deposits. final packages use sometimes regular foxes! q'
1602,5,'F',7083.49,'1993-08-05 00:00:00','5-LOW','Clerk#000000660',0,'final, regular account'
1603,7,'F',37137.16,'1993-07-31 00:00:00','4-NOT SPECIFIED','Clerk#000000869',0,'quickly final dolphins sleep fluffily silent idea'
1604,562,'F',150648.33,'1993-07-17 00:00:00','5-LOW','Clerk#000000512',0,'ironic, bold pinto beans are carefully pending p'
1605,289,'O',196073.78,'1998-04-24 00:00:00','4-NOT SPECIFIED','Clerk#000000616',0,'instructions sleep above the slyly special packages. bold requests across t'
1606,265,'O',171015.47,'1997-04-17 00:00:00','4-NOT SPECIFIED','Clerk#000000550',0,'furiously final packages serve slyly. express, '
1607,748,'O',250340.84,'1995-12-16 00:00:00','2-HIGH','Clerk#000000498',0,'carefully even instructions doze against the slyly final pinto beans. ironic'
1632,331,'O',287067.44,'1997-01-08 00:00:00','3-MEDIUM','Clerk#000000351',0,'foxes are slyly. th'
1633,73,'O',77801.47,'1995-10-14 00:00:00','2-HIGH','Clerk#000000666',0,'slyly express foxes cajole. carefully ironic accounts use carefully. quick'
1634,346,'O',195232.54,'1996-09-10 00:00:00','1-URGENT','Clerk#000000360',0,'final, unusual dependencies integrate slyly'
1635,19,'O',95048.26,'1997-02-13 00:00:00','3-MEDIUM','Clerk#000000958',0,'accounts nag silent '
1636,394,'O',249943.91,'1997-06-17 00:00:00','3-MEDIUM','Clerk#000000457',0,'blithely silent foxes wake furiously'
1637,364,'F',236127.74,'1995-02-08 00:00:00','4-NOT SPECIFIED','Clerk#000000189',0,'blithely regular deposits wake am'
1638,695,'O',239924.55,'1997-08-13 00:00:00','2-HIGH','Clerk#000000643',0,'pending asymptotes around the quickly '
1639,22,'O',154937.68,'1995-08-20 00:00:00','4-NOT SPECIFIED','Clerk#000000939',0,'fluffily silent packages use. ca'
1664,320,'O',273218.99,'1996-03-03 00:00:00','1-URGENT','Clerk#000000090',0,'slyly final platelets'
1665,379,'F',5885.68,'1994-05-08 00:00:00','2-HIGH','Clerk#000000920',0,'furiously bold frets against the blithely ironic accounts'
1666,472,'O',200335.68,'1995-10-18 00:00:00','1-URGENT','Clerk#000000849',0,'furiously ironic accounts are. slyly sly theodolites dou'
1667,23,'O',156350.94,'1997-10-10 00:00:00','2-HIGH','Clerk#000000103',0,'final theodolites affix furiously about the blithely final instr'
1668,709,'O',174345.05,'1997-07-12 00:00:00','4-NOT SPECIFIED','Clerk#000000148',0,'accounts sleep thinly. slyly regular ideas above the regular accounts cajole'
1669,10,'O',32158.79,'1997-06-09 00:00:00','3-MEDIUM','Clerk#000000663',0,'final courts alongside of the even, ironic pinto beans b'
1670,124,'O',129769.50,'1997-05-24 00:00:00','2-HIGH','Clerk#000000320',0,'even platelets impress regularly furiousl'
1671,172,'O',168840.77,'1996-07-27 00:00:00','4-NOT SPECIFIED','Clerk#000000275',0,'slyly regular courts sleep slyly slyly bold foxes.'
1696,19,'O',142235.33,'1998-01-08 00:00:00','4-NOT SPECIFIED','Clerk#000000041',0,'furiously silent deposits nag furiously. regular, ironic dep'
1697,379,'O',167860.13,'1996-10-07 00:00:00','1-URGENT','Clerk#000000815',0,'ironic ideas nag slyl'
1698,199,'O',188123.44,'1997-04-23 00:00:00','2-HIGH','Clerk#000000432',0,'busy ideas affix busily blithely b'
1699,418,'F',83030.10,'1993-12-30 00:00:00','1-URGENT','Clerk#000000125',0,'even theodolites sleep furiously quickly even deposits. pending pint'
1700,325,'O',139754.84,'1996-06-15 00:00:00','3-MEDIUM','Clerk#000000328',0,'carefully final ideas after the fluffily even requests haggle acr'
1701,643,'F',103901.33,'1992-05-19 00:00:00','2-HIGH','Clerk#000000395',0,'pinto beans grow furiously about the unusual warhor'
