134,176,27,5,12.00,12914.04,0.05,0.02,'A','F','1992-07-03 00:00:00','1992-06-01 00:00:00','1992-07-11 00:00:00','COLLECT COD','TRUCK','silent Tiresias cajole. furiously bo'
134,666,42,6,12.00,18799.92,0.00,0.00,'A','F','1992-08-08 00:00:00','1992-07-07 00:00:00','1992-08-20 00:00:00','TAKE BACK RETURN','FOB','even, regular dep'
135,542,43,1,47.00,67799.38,0.06,0.08,'N','O','1996-02-18 00:00:00','1996-01-01 00:00:00','1996-02-25 00:00:00','COLLECT COD','RAIL','final deposits wa'
135,992,36,2,21.00,39752.79,0.00,0.07,'N','O','1996-02-11 00:00:00','1996-01-12 00:00:00','1996-02-13 00:00:00','DELIVER IN PERSON','SHIP','furiously express escapades against t'
135,788,20,3,33.00,55729.74,0.02,0.00,'N','O','1996-01-03 00:00:00','1995-11-21 00:00:00','1996-02-01 00:00:00','TAKE BACK RETURN','MAIL','furiously fina'
135,336,5,4,34.00,42035.22,0.02,0.03,'N','O','1996-01-12 00:00:00','1996-01-19 00:00:00','1996-02-05 00:00:00','NONE','TRUCK','bold, regular'
135,682,33,5,20.00,31653.60,0.01,0.04,'N','O','1996-01-25 00:00:00','1995-11-20 00:00:00','1996-02-09 00:00:00','NONE','MAIL','bold dugouts above the ironic dependenc'
135,575,45,6,13.00,19182.41,0.04,0.02,'N','O','1995-11-12 00:00:00','1995-12-22 00:00:00','1995-11-17 00:00:00','NONE','FOB','quickly regular pack'
160,74,1,1,36.00,35066.52,0.07,0.01,'N','O','1997-03-11 00:00:00','1997-03-11 00:00:00','1997-03-20 00:00:00','COLLECT COD','MAIL','foxes are blithely carefully even accounts.'
160,432,3,2,22.00,29313.46,0.00,0.04,'N','O','1997-02-18 00:00:00','1997-03-05 00:00:00','1997-03-05 00:00:00','COLLECT COD','RAIL','slyly fina'
160,101,30,3,34.00,34037.40,0.01,0.05,'N','O','1997-01-31 00:00:00','1997-03-13 00:00:00','1997-02-14 00:00:00','NONE','FOB','slyly unusual de'
161,515,32,1,19.00,26894.69,0.01,0.01,'A','F','1994-12-13 00:00:00','1994-11-19 00:00:00','1994-12-26 00:00:00','DELIVER IN PERSON','TRUCK','carefully quiet warthogs cajole '
162,947,8,1,2.00,3695.88,0.02,0.01,'N','O','1995-09-02 00:00:00','1995-06-17 00:00:00','1995-09-08 00:00:00','COLLECT COD','FOB','carefully ironic requests wake fluffily'
163,838,23,1,43.00,74769.69,0.01,0.00,'N','O','1997-09-19 00:00:00','1997-11-19 00:00:00','1997-10-03 00:00:00','COLLECT COD','REG AIR','final accounts cajole. carefully sil'
163,604,5,2,13.00,19559.80,0.01,0.04,'N','O','1997-11-11 00:00:00','1997-10-18 00:00:00','1997-12-07 00:00:00','DELIVER IN PERSON','TRUCK','furiously express ideas affix. requests '
163,185,1,3,27.00,29299.86,0.04,0.08,'N','O','1997-12-26 00:00:00','1997-11-28 00:00:00','1998-01-05 00:00:00','COLLECT COD','REG AIR','carefully special requests are after the'
163,964,46,4,5.00,9324.80,0.02,0.00,'N','O','1997-11-17 00:00:00','1997-10-09 00:00:00','1997-12-05 00:00:00','DELIVER IN PERSON','TRUCK','carefully '
163,631,6,5,12.00,18379.56,0.10,0.00,'N','O','1997-12-18 00:00:00','1997-10-26 00:00:00','1997-12-22 00:00:00','COLLECT COD','TRUCK','quickly final the'
163,955,18,6,20.00,37119.00,0.00,0.07,'N','O','1997-09-27 00:00:00','1997-11-15 00:00:00','1997-10-07 00:00:00','TAKE BACK RETURN','FOB','furiously bold requests a'
164,457,29,1,26.00,35293.70,0.09,0.04,'A','F','1993-01-04 00:00:00','1992-11-21 00:00:00','1993-01-07 00:00:00','NONE','RAIL','ironic foxes bey'
164,93,20,2,24.00,23834.16,0.05,0.05,'R','F','1992-12-22 00:00:00','1992-11-27 00:00:00','1993-01-06 00:00:00','NONE','AIR','ironic platelets detec'
164,628,1,3,38.00,58087.56,0.03,0.06,'R','F','1992-12-04 00:00:00','1992-11-23 00:00:00','1993-01-02 00:00:00','TAKE BACK RETURN','AIR','furiously ironic pinto '
164,88,2,4,32.00,31618.56,0.05,0.01,'R','F','1992-12-21 00:00:00','1992-12-23 00:00:00','1992-12-28 00:00:00','COLLECT COD','RAIL','unusual reque'
164,738,41,5,43.00,70465.39,0.06,0.01,'R','F','1992-11-26 00:00:00','1993-01-03 00:00:00','1992-12-08 00:00:00','COLLECT COD','RAIL','express, ironic requests haggl'
164,545,46,6,27.00,39029.58,0.10,0.04,'R','F','1992-12-23 00:00:00','1993-01-16 00:00:00','1993-01-10 00:00:00','DELIVER IN PERSON','AIR','furiously ironic packages detect above'
164,16,29,7,23.00,21068.23,0.09,0.04,'A','F','1992-11-03 00:00:00','1992-12-02 00:00:00','1992-11-12 00:00:00','NONE','REG AIR','even accounts cajole quickly'
165,166,47,1,3.00,3198.48,0.01,0.08,'R','F','1993-03-29 00:00:00','1993-03-06 00:00:00','1993-04-12 00:00:00','DELIVER IN PERSON','REG AIR','express packages are blithely. furiously e'
165,809,44,2,43.00,73521.40,0.08,0.05,'R','F','1993-02-27 00:00:00','1993-04-19 00:00:00','1993-03-03 00:00:00','DELIVER IN PERSON','TRUCK','carefully regular warhors'
165,293,45,3,15.00,17899.35,0.00,0.05,'R','F','1993-04-10 00:00:00','1993-03-29 00:00:00','1993-05-01 00:00:00','COLLECT COD','SHIP','depths solve slyly across th'
165,696,47,4,49.00,78237.81,0.07,0.06,'A','F','1993-02-20 00:00:00','1993-04-02 00:00:00','1993-03-10 00:00:00','COLLECT COD','REG AIR','express in'
165,776,4,5,27.00,45272.79,0.01,0.04,'R','F','1993-04-27 00:00:00','1993-03-04 00:00:00','1993-05-13 00:00:00','NONE','MAIL','asymptotes sublate alongside'
166,325,12,1,37.00,45336.84,0.09,0.03,'N','O','1995-11-16 00:00:00','1995-10-17 00:00:00','1995-12-13 00:00:00','NONE','MAIL','furiously silent ideas sleep blith'
166,832,33,2,13.00,22526.79,0.09,0.05,'N','O','1995-11-09 00:00:00','1995-11-18 00:00:00','1995-11-14 00:00:00','COLLECT COD','SHIP','regular, regular pinto beans sleep furi'
166,499,21,3,41.00,57379.09,0.07,0.03,'N','O','1995-11-13 00:00:00','1995-11-07 00:00:00','1995-12-08 00:00:00','COLLECT COD','FOB','final dolphins h'
166,226,43,4,8.00,9009.76,0.05,0.02,'N','O','1995-12-30 00:00:00','1995-11-29 00:00:00','1996-01-29 00:00:00','DELIVER IN PERSON','RAIL','deposits aro'
167,506,7,1,28.00,39382.00,0.06,0.01,'R','F','1993-02-19 00:00:00','1993-02-16 00:00:00','1993-03-03 00:00:00','DELIVER IN PERSON','TRUCK','blithely even'
167,858,38,2,27.00,47488.95,0.09,0.00,'R','F','1993-05-01 00:00:00','1993-03-31 00:00:00','1993-05-31 00:00:00','TAKE BACK RETURN','FOB','asymptotes cajole careful'
192,486,29,1,23.00,31889.04,0.00,0.00,'N','O','1998-02-05 00:00:00','1998-02-06 00:00:00','1998-03-07 00:00:00','TAKE BACK RETURN','AIR','regular braids are carefull'
192,807,42,2,20.00,34156.00,0.07,0.01,'N','O','1998-03-13 00:00:00','1998-02-02 00:00:00','1998-03-31 00:00:00','TAKE BACK RETURN','REG AIR','idly ironic ideas about t'
192,552,49,3,15.00,21788.25,0.09,0.01,'N','O','1998-01-30 00:00:00','1998-02-10 00:00:00','1998-02-23 00:00:00','TAKE BACK RETURN','TRUCK','silent, unusual accounts against t'
192,982,26,4,2.00,3765.96,0.06,0.02,'N','O','1998-03-06 00:00:00','1998-02-03 00:00:00','1998-03-24 00:00:00','COLLECT COD','SHIP','carefully final packages print b'
192,415,6,5,25.00,32885.25,0.02,0.03,'N','O','1998-02-15 00:00:00','1998-01-11 00:00:00','1998-03-17 00:00:00','COLLECT COD','TRUCK','accounts abou'
192,706,33,6,45.00,72301.50,0.00,0.05,'N','O','1998-03-11 00:00:00','1998-01-09 00:00:00','1998-04-03 00:00:00','NONE','MAIL','fluffily regular requests detect car'
193,464,36,1,9.00,12280.14,0.06,0.06,'A','F','1993-09-17 00:00:00','1993-10-08 00:00:00','1993-09-30 00:00:00','COLLECT COD','TRUCK','daring, quick packages about the slyly '
193,770,2,2,15.00,25061.55,0.02,0.07,'R','F','1993-11-22 00:00:00','1993-10-09 00:00:00','1993-12-05 00:00:00','TAKE BACK RETURN','SHIP','pinto beans doubt f'
193,470,42,3,23.00,31520.81,0.06,0.05,'A','F','1993-08-21 00:00:00','1993-10-11 00:00:00','1993-09-02 00:00:00','DELIVER IN PERSON','TRUCK','blithely pending dependencies ca'
194,13,26,1,17.00,15521.17,0.05,0.04,'R','F','1992-05-24 00:00:00','1992-05-22 00:00:00','1992-05-30 00:00:00','COLLECT COD','AIR','carefully unusual attainment'
194,918,49,2,1.00,1818.91,0.04,0.06,'R','F','1992-04-30 00:00:00','1992-05-18 00:00:00','1992-05-23 00:00:00','NONE','REG AIR','furiously i'
194,330,35,3,13.00,15994.29,0.08,0.08,'A','F','1992-05-07 00:00:00','1992-06-18 00:00:00','1992-05-10 00:00:00','NONE','AIR','regular, ironic accounts a'
194,726,27,4,36.00,58561.92,0.00,0.05,'R','F','1992-05-21 00:00:00','1992-05-18 00:00:00','1992-05-27 00:00:00','TAKE BACK RETURN','RAIL','theodolites against the fluffily'
194,281,16,5,8.00,9450.24,0.04,0.00,'R','F','1992-07-06 00:00:00','1992-06-25 00:00:00','1992-07-11 00:00:00','COLLECT COD','FOB','busy, bold ideas'
194,745,22,6,16.00,26331.84,0.06,0.03,'A','F','1992-05-14 00:00:00','1992-06-14 00:00:00','1992-05-21 00:00:00','TAKE BACK RETURN','TRUCK','slyly unusual requests sleep furiousl'
194,840,19,7,21.00,36557.64,0.02,0.01,'R','F','1992-05-06 00:00:00','1992-05-20 00:00:00','1992-05-07 00:00:00','COLLECT COD','REG AIR','foxes breach blit'
195,423,14,1,6.00,7940.52,0.04,0.02,'A','F','1994-01-09 00:00:00','1994-03-27 00:00:00','1994-01-28 00:00:00','COLLECT COD','REG AIR','furiously silent requests '
195,470,34,2,41.00,56189.27,0.05,0.07,'A','F','1994-02-24 00:00:00','1994-02-11 00:00:00','1994-03-20 00:00:00','NONE','TRUCK','slyly regular'
195,428,49,3,34.00,45166.28,0.08,0.08,'R','F','1994-01-31 00:00:00','1994-02-11 00:00:00','1994-02-12 00:00:00','NONE','TRUCK','slyly ironic requests '
195,428,49,4,41.00,54465.22,0.06,0.04,'R','F','1994-03-14 00:00:00','1994-03-13 00:00:00','1994-04-09 00:00:00','COLLECT COD','RAIL','carefully even foxes daz'
196,676,27,1,19.00,29956.73,0.03,0.02,'R','F','1993-04-17 00:00:00','1993-05-27 00:00:00','1993-04-30 00:00:00','NONE','SHIP','carefully busy d'
196,50,13,2,15.00,14250.75,0.03,0.04,'A','F','1993-07-05 00:00:00','1993-05-08 00:00:00','1993-07-06 00:00:00','TAKE BACK RETURN','SHIP','slyly close theodolites play blithely fur'
197,493,15,1,39.00,54346.11,0.02,0.04,'N','O','1995-07-21 00:00:00','1995-07-01 00:00:00','1995-08-14 00:00:00','TAKE BACK RETURN','AIR','unusual sentiments ab'
197,886,16,2,8.00,14295.04,0.09,0.02,'A','F','1995-04-17 00:00:00','1995-07-01 00:00:00','1995-04-27 00:00:00','DELIVER IN PERSON','SHIP','packages detect furiously'
197,780,8,3,17.00,28573.26,0.06,0.02,'N','O','1995-08-02 00:00:00','1995-06-23 00:00:00','1995-08-03 00:00:00','COLLECT COD','REG AIR','fluffily regular packages use aga'
197,90,17,4,25.00,24752.25,0.04,0.01,'N','F','1995-06-13 00:00:00','1995-05-23 00:00:00','1995-06-24 00:00:00','TAKE BACK RETURN','FOB','blithely regular deposits sleep alongside'
197,208,25,5,14.00,15514.80,0.09,0.01,'R','F','1995-05-08 00:00:00','1995-05-24 00:00:00','1995-05-12 00:00:00','TAKE BACK RETURN','RAIL','regular, unusual packag'
197,530,25,6,1.00,1430.53,0.07,0.05,'N','O','1995-07-15 00:00:00','1995-06-21 00:00:00','1995-08-11 00:00:00','COLLECT COD','RAIL','slyly special accounts affix '
198,281,32,1,33.00,38982.24,0.07,0.02,'N','O','1998-01-05 00:00:00','1998-03-20 00:00:00','1998-01-10 00:00:00','TAKE BACK RETURN','TRUCK','ironic excuses detect fluffily.'
198,77,41,2,20.00,19541.40,0.03,0.00,'N','O','1998-01-15 00:00:00','1998-03-31 00:00:00','1998-01-25 00:00:00','DELIVER IN PERSON','FOB','blithely final ideas '
198,741,44,3,15.00,24626.10,0.04,0.02,'N','O','1998-04-12 00:00:00','1998-02-26 00:00:00','1998-04-15 00:00:00','COLLECT COD','MAIL','fluffily final asymptotes wake along '
198,52,16,4,35.00,33321.75,0.08,0.02,'N','O','1998-02-27 00:00:00','1998-03-23 00:00:00','1998-03-14 00:00:00','TAKE BACK RETURN','RAIL','furiously reg'
198,510,11,5,33.00,46546.83,0.02,0.01,'N','O','1998-03-22 00:00:00','1998-03-12 00:00:00','1998-04-14 00:00:00','DELIVER IN PERSON','SHIP','quickly pending acc'
199,661,37,1,50.00,78083.00,0.02,0.00,'N','O','1996-06-12 00:00:00','1996-06-03 00:00:00','1996-07-04 00:00:00','DELIVER IN PERSON','MAIL','furiously fina'
199,670,21,2,30.00,47120.10,0.08,0.05,'N','O','1996-03-27 00:00:00','1996-05-29 00:00:00','1996-04-14 00:00:00','NONE','TRUCK','furiously express instructi'
224,751,2,1,16.00,26428.00,0.04,0.00,'A','F','1994-08-01 00:00:00','1994-07-30 00:00:00','1994-08-27 00:00:00','DELIVER IN PERSON','MAIL','pending pa'
224,544,17,2,34.00,49114.36,0.04,0.08,'R','F','1994-07-13 00:00:00','1994-08-25 00:00:00','1994-07-31 00:00:00','COLLECT COD','TRUCK','ruthlessly final deposits sleep fluffil'
224,950,41,3,41.00,75888.95,0.07,0.04,'A','F','1994-09-01 00:00:00','1994-09-15 00:00:00','1994-09-02 00:00:00','TAKE BACK RETURN','SHIP','carefully express theodolites haggle caref'
224,832,39,4,12.00,20793.96,0.08,0.06,'R','F','1994-10-12 00:00:00','1994-08-29 00:00:00','1994-10-20 00:00:00','DELIVER IN PERSON','MAIL','slyly even asympt'
224,470,13,5,45.00,61671.15,0.07,0.07,'R','F','1994-08-14 00:00:00','1994-09-02 00:00:00','1994-08-27 00:00:00','COLLECT COD','AIR','regular sauternes'
224,251,3,6,4.00,4605.00,0.02,0.00,'R','F','1994-09-08 00:00:00','1994-08-24 00:00:00','1994-10-04 00:00:00','DELIVER IN PERSON','FOB','fluffily ironic accounts cajol'
225,860,11,1,4.00,7043.44,0.09,0.07,'N','O','1995-08-05 00:00:00','1995-08-19 00:00:00','1995-09-03 00:00:00','TAKE BACK RETURN','SHIP','deposits use. reg'
225,653,29,2,3.00,4660.95,0.00,0.08,'N','O','1995-07-25 00:00:00','1995-07-08 00:00:00','1995-08-17 00:00:00','DELIVER IN PERSON','REG AIR','ironic accounts accordin'
225,992,5,3,45.00,85184.55,0.06,0.01,'N','O','1995-08-17 00:00:00','1995-08-20 00:00:00','1995-08-30 00:00:00','TAKE BACK RETURN','FOB','carefully unusual requests along the blith'
225,731,8,4,24.00,39161.52,0.00,0.06,'N','O','1995-09-23 00:00:00','1995-08-05 00:00:00','1995-10-16 00:00:00','COLLECT COD','MAIL','quickly ironic packages are'
225,38,25,5,31.00,29078.93,0.04,0.06,'N','O','1995-06-21 00:00:00','1995-07-24 00:00:00','1995-07-04 00:00:00','TAKE BACK RETURN','FOB','furiously ironic requests within t'
225,660,36,6,12.00,18727.92,0.00,0.00,'A','F','1995-06-04 00:00:00','1995-07-15 00:00:00','1995-06-08 00:00:00','COLLECT COD','MAIL','furiously expr'
225,707,36,7,44.00,70738.80,0.10,0.06,'N','O','1995-09-22 00:00:00','1995-08-16 00:00:00','1995-10-22 00:00:00','NONE','REG AIR','carefully ironic a'
226,485,7,1,4.00,5541.92,0.00,0.00,'R','F','1993-03-31 00:00:00','1993-04-30 00:00:00','1993-04-10 00:00:00','NONE','TRUCK','furiously final instruc'
226,690,16,2,46.00,73171.74,0.06,0.01,'A','F','1993-07-06 00:00:00','1993-04-24 00:00:00','1993-07-13 00:00:00','COLLECT COD','FOB','quickly final theodol'
226,187,33,3,35.00,38051.30,0.09,0.03,'A','F','1993-03-31 00:00:00','1993-05-18 00:00:00','1993-04-01 00:00:00','NONE','RAIL','packages wake slyly. furiously unusua'
226,204,3,4,45.00,49689.00,0.10,0.02,'R','F','1993-04-17 00:00:00','1993-05-27 00:00:00','1993-05-11 00:00:00','DELIVER IN PERSON','AIR','furiously even foxes was blithely sly'
226,590,10,5,2.00,2981.18,0.07,0.02,'R','F','1993-03-26 00:00:00','1993-04-13 00:00:00','1993-04-20 00:00:00','TAKE BACK RETURN','SHIP','ironic theodolites nag. slyly f'
226,415,6,6,48.00,63139.68,0.02,0.00,'A','F','1993-06-11 00:00:00','1993-05-15 00:00:00','1993-06-19 00:00:00','NONE','REG AIR','slyly close deposits haggle quickly under '
226,590,10,7,14.00,20868.26,0.09,0.00,'R','F','1993-05-20 00:00:00','1993-06-05 00:00:00','1993-05-27 00:00:00','COLLECT COD','MAIL','ideas use carefully. silent decoys cajole'
227,827,12,1,19.00,32828.58,0.05,0.06,'N','O','1995-12-10 00:00:00','1996-01-30 00:00:00','1995-12-26 00:00:00','NONE','RAIL','regular, final '
227,871,9,2,24.00,42524.88,0.07,0.07,'N','O','1996-02-03 00:00:00','1995-12-24 00:00:00','1996-02-12 00:00:00','COLLECT COD','SHIP','slyly unusual theodolites wake. caref'
228,21,34,1,3.00,2763.06,0.10,0.08,'A','F','1993-05-20 00:00:00','1993-04-08 00:00:00','1993-05-26 00:00:00','DELIVER IN PERSON','SHIP','regular packages detect slyly. c'
229,418,9,1,20.00,26368.20,0.02,0.03,'R','F','1994-01-11 00:00:00','1994-01-31 00:00:00','1994-01-26 00:00:00','DELIVER IN PERSON','REG AIR','final accounts integrate. blithe'
229,645,46,2,29.00,44823.56,0.07,0.00,'A','F','1994-03-15 00:00:00','1994-03-02 00:00:00','1994-03-26 00:00:00','COLLECT COD','SHIP','slyly pending Ti'
229,393,44,3,28.00,36214.92,0.02,0.02,'R','F','1994-02-10 00:00:00','1994-02-02 00:00:00','1994-03-10 00:00:00','DELIVER IN PERSON','FOB','final deposits'
229,885,44,4,3.00,5357.64,0.02,0.08,'R','F','1994-03-22 00:00:00','1994-03-24 00:00:00','1994-04-04 00:00:00','DELIVER IN PERSON','REG AIR','slyly silent deposits sleep carefu'
229,776,31,5,33.00,55333.41,0.03,0.06,'R','F','1994-03-25 00:00:00','1994-02-11 00:00:00','1994-04-13 00:00:00','NONE','FOB','asymptotes'
229,527,50,6,29.00,41398.08,0.04,0.00,'R','F','1994-01-14 00:00:00','1994-02-16 00:00:00','1994-01-22 00:00:00','NONE','FOB','furiously fi'
230,930,41,1,46.00,84222.78,0.09,0.00,'R','F','1994-02-03 00:00:00','1994-01-15 00:00:00','1994-02-23 00:00:00','TAKE BACK RETURN','SHIP','carefully even deposits boos'
230,975,7,2,6.00,11255.82,0.03,0.08,'A','F','1994-01-26 00:00:00','1994-01-25 00:00:00','1994-02-13 00:00:00','NONE','REG AIR','quickly silent dependencies wake slyl'
230,37,24,3,1.00,937.03,0.07,0.06,'R','F','1994-01-22 00:00:00','1994-01-03 00:00:00','1994-02-05 00:00:00','TAKE BACK RETURN','RAIL','furiously pending pinto beans in'
230,46,9,4,44.00,41625.76,0.08,0.06,'R','F','1994-02-09 00:00:00','1994-01-18 00:00:00','1994-03-11 00:00:00','NONE','MAIL','blithely regular pinto bean'
230,95,35,5,8.00,7960.72,0.09,0.06,'R','F','1993-11-03 00:00:00','1994-01-20 00:00:00','1993-11-11 00:00:00','TAKE BACK RETURN','TRUCK','furiously ironic e'
230,170,16,6,8.00,8561.36,0.00,0.05,'R','F','1993-11-21 00:00:00','1994-01-05 00:00:00','1993-12-19 00:00:00','TAKE BACK RETURN','FOB','platelets sleep along the carefully'
231,792,43,1,16.00,27084.64,0.04,0.08,'R','F','1994-11-20 00:00:00','1994-10-29 00:00:00','1994-12-17 00:00:00','TAKE BACK RETURN','AIR','slyly express requests are aroun'
231,417,28,2,46.00,60600.86,0.04,0.05,'R','F','1994-12-13 00:00:00','1994-12-02 00:00:00','1994-12-14 00:00:00','DELIVER IN PERSON','SHIP','carefully regular dolphins'
231,991,23,3,50.00,94599.50,0.09,0.01,'A','F','1994-12-11 00:00:00','1994-12-14 00:00:00','1994-12-13 00:00:00','NONE','RAIL','bold packag'
231,284,35,4,31.00,36712.68,0.08,0.02,'A','F','1994-11-05 00:00:00','1994-12-27 00:00:00','1994-11-30 00:00:00','TAKE BACK RETURN','SHIP','bold requests boost carefully against the e'
256,442,13,1,22.00,29533.68,0.09,0.02,'R','F','1994-01-12 00:00:00','1993-12-28 00:00:00','1994-01-26 00:00:00','COLLECT COD','FOB','slyly final dependencies acc'
256,592,39,2,40.00,59703.60,0.10,0.01,'A','F','1993-11-30 00:00:00','1993-12-13 00:00:00','1993-12-02 00:00:00','NONE','FOB','carefully p'
256,646,45,3,45.00,69598.80,0.02,0.08,'R','F','1994-01-14 00:00:00','1994-01-17 00:00:00','1994-02-10 00:00:00','COLLECT COD','SHIP','pending package'
257,732,33,1,7.00,11429.11,0.05,0.02,'N','O','1998-06-18 00:00:00','1998-05-15 00:00:00','1998-06-27 00:00:00','COLLECT COD','FOB','blithely unusual inst'
258,531,48,1,8.00,11452.24,0.00,0.07,'R','F','1994-01-20 00:00:00','1994-03-21 00:00:00','1994-02-09 00:00:00','NONE','REG AIR','quick theodolites above th'
258,981,25,2,40.00,75279.20,0.10,0.01,'A','F','1994-03-13 00:00:00','1994-02-23 00:00:00','1994-04-05 00:00:00','DELIVER IN PERSON','FOB','quickly final platele'
258,809,10,3,45.00,76941.00,0.07,0.07,'R','F','1994-03-04 00:00:00','1994-02-13 00:00:00','1994-03-30 00:00:00','DELIVER IN PERSON','TRUCK','instructions boos'
258,665,41,4,31.00,48535.46,0.02,0.05,'A','F','1994-04-20 00:00:00','1994-03-20 00:00:00','1994-04-28 00:00:00','COLLECT COD','REG AIR','slyly pending ideas cajole. caref'
258,180,46,5,25.00,27004.50,0.08,0.02,'A','F','1994-04-13 00:00:00','1994-02-26 00:00:00','1994-04-29 00:00:00','TAKE BACK RETURN','TRUCK','slyly regular r'
258,733,10,6,36.00,58814.28,0.09,0.04,'A','F','1994-01-11 00:00:00','1994-03-04 00:00:00','1994-01-18 00:00:00','DELIVER IN PERSON','AIR','blithely ironic accounts'
259,494,45,1,14.00,19522.86,0.00,0.08,'A','F','1993-12-17 00:00:00','1993-12-09 00:00:00','1993-12-31 00:00:00','COLLECT COD','SHIP','pending, pending instructions'
259,810,39,2,14.00,23951.34,0.03,0.05,'R','F','1993-11-10 00:00:00','1993-11-20 00:00:00','1993-11-17 00:00:00','DELIVER IN PERSON','FOB','requests up the packages in'
259,118,19,3,42.00,42760.62,0.09,0.00,'R','F','1993-10-20 00:00:00','1993-11-18 00:00:00','1993-11-12 00:00:00','NONE','TRUCK','pending pinto beans are.'
259,977,21,4,3.00,5633.91,0.08,0.06,'R','F','1993-10-04 00:00:00','1993-11-07 00:00:00','1993-10-14 00:00:00','TAKE BACK RETURN','SHIP','packages must cajole slyly even '
259,962,25,5,6.00,11177.76,0.00,0.05,'R','F','1993-12-05 00:00:00','1993-12-22 00:00:00','1993-12-21 00:00:00','COLLECT COD','TRUCK','quickly even accounts haggle carefully'
260,780,31,1,50.00,84039.00,0.07,0.08,'N','O','1997-03-24 00:00:00','1997-02-09 00:00:00','1997-04-20 00:00:00','TAKE BACK RETURN','REG AIR','regular, regular pin'
260,914,15,2,26.00,47187.66,0.02,0.07,'N','O','1996-12-12 00:00:00','1997-02-06 00:00:00','1996-12-15 00:00:00','NONE','TRUCK','quickly even dependen'
260,207,6,3,27.00,29894.40,0.05,0.08,'N','O','1997-03-23 00:00:00','1997-02-15 00:00:00','1997-04-22 00:00:00','TAKE BACK RETURN','RAIL','express theodolites should en'
260,27,2,4,29.00,26883.58,0.10,0.06,'N','O','1997-03-15 00:00:00','1997-01-14 00:00:00','1997-04-13 00:00:00','NONE','MAIL','accounts haggle. final, bold requests use f'
260,477,20,5,44.00,60608.68,0.01,0.05,'N','O','1997-03-26 00:00:00','1997-02-03 00:00:00','1997-04-19 00:00:00','DELIVER IN PERSON','MAIL','furiously final deposits among the blithely'
261,7,32,1,34.00,30838.00,0.05,0.08,'R','F','1993-08-18 00:00:00','1993-09-24 00:00:00','1993-08-20 00:00:00','COLLECT COD','REG AIR','quickly even accoun'
261,329,30,2,20.00,24586.40,0.00,0.06,'R','F','1993-10-21 00:00:00','1993-08-02 00:00:00','1993-11-04 00:00:00','DELIVER IN PERSON','RAIL','quickly final dolphins ought to are-- '
261,870,29,3,28.00,49584.36,0.08,0.03,'R','F','1993-07-24 00:00:00','1993-08-20 00:00:00','1993-08-05 00:00:00','COLLECT COD','AIR','furiously even in'
261,593,17,4,49.00,73185.91,0.04,0.05,'R','F','1993-09-12 00:00:00','1993-08-31 00:00:00','1993-10-07 00:00:00','COLLECT COD','SHIP','blithely express foxes nag. even fo'
261,303,8,5,49.00,58961.70,0.01,0.08,'A','F','1993-09-29 00:00:00','1993-09-08 00:00:00','1993-10-01 00:00:00','COLLECT COD','SHIP','final theo'
261,485,7,6,20.00,27709.60,0.06,0.06,'A','F','1993-10-15 00:00:00','1993-09-05 00:00:00','1993-11-07 00:00:00','NONE','AIR','pinto beans haggle ironic, bold pa'
262,956,7,1,39.00,72421.05,0.01,0.05,'N','O','1996-01-15 00:00:00','1996-02-18 00:00:00','1996-01-28 00:00:00','COLLECT COD','RAIL','ironic deposits '
262,301,6,2,33.00,39642.90,0.09,0.03,'N','O','1996-03-10 00:00:00','1996-01-31 00:00:00','1996-03-27 00:00:00','TAKE BACK RETURN','AIR','theodolites cajole slyly above the fluffil'
262,294,46,3,35.00,41800.15,0.05,0.08,'N','O','1996-03-12 00:00:00','1996-02-14 00:00:00','1996-04-11 00:00:00','COLLECT COD','MAIL','quickly unusua'
263,120,35,1,22.00,22442.64,0.06,0.08,'R','F','1994-08-24 00:00:00','1994-06-20 00:00:00','1994-09-09 00:00:00','NONE','FOB','pending foxes are quickly alongside of the '
263,423,14,2,9.00,11910.78,0.08,0.00,'A','F','1994-07-21 00:00:00','1994-07-16 00:00:00','1994-08-08 00:00:00','TAKE BACK RETURN','TRUCK','express, express requests sleep quickly '
263,715,44,3,50.00,80785.50,0.06,0.04,'R','F','1994-08-18 00:00:00','1994-07-31 00:00:00','1994-08-22 00:00:00','NONE','TRUCK','carefully expr'
288,254,6,1,31.00,35781.75,0.00,0.03,'N','O','1997-03-17 00:00:00','1997-04-28 00:00:00','1997-04-06 00:00:00','TAKE BACK RETURN','AIR','silently reg'
288,582,6,2,49.00,72646.42,0.08,0.05,'N','O','1997-04-19 00:00:00','1997-05-19 00:00:00','1997-05-18 00:00:00','TAKE BACK RETURN','TRUCK','blithely final '
288,495,46,3,36.00,50237.64,0.02,0.02,'N','O','1997-02-22 00:00:00','1997-05-07 00:00:00','1997-03-07 00:00:00','TAKE BACK RETURN','TRUCK','slyly even foxes alongside of '
288,393,44,4,19.00,24574.41,0.07,0.07,'N','O','1997-03-14 00:00:00','1997-04-04 00:00:00','1997-03-26 00:00:00','NONE','MAIL','special requests sleep alongside of the re'
288,810,17,5,31.00,53035.11,0.10,0.04,'N','O','1997-05-29 00:00:00','1997-04-24 00:00:00','1997-06-20 00:00:00','TAKE BACK RETURN','RAIL','carefully express deposits wake quickly '
